278429, 0.000010
122355, 0.000009
55271, 0.000011
275662, 0.000011
239726, 0.000011
236358, 0.000011
179883, 0.000011
158301, 0.000011
79198, 0.000011
257386, 0.000010
92308, 0.000009
96423, 0.000010
278261, 0.000017
162481, 0.000016
154384, 0.000008
113041, 0.000010
118041, 0.000010
160422, 0.000007
143258, 0.000009
144088, 0.000010
240352, 0.000009
262128, 0.000010
74361, 0.000039
254621, 0.000008
140870, 0.000009
218660, 0.000009
172, 0.000006
281246, 0.000010
246741, 0.000010
273803, 0.000009
268277, 0.000010
254394, 0.000010
274869, 0.000010
241290, 0.000010
226888, 0.000010
202593, 0.000010
206122, 0.000010
148876, 0.000010
123758, 0.000010
94207, 0.000006
81501, 0.000010
78328, 0.000012
13451, 0.000018
19202, 0.000010
23700, 0.000027
37730, 0.000017
42241, 0.000006
43094, 0.000010
51695, 0.000010
54327, 0.000019
60826, 0.000011
68658, 0.000010
88352, 0.000006
94165, 0.000016
96096, 0.000052
148605, 0.000006
169734, 0.000009
173369, 0.000006
190869, 0.000020
230102, 0.000017
239227, 0.000009
247148, 0.000006
266246, 0.000054
1819, 0.000010
247341, 0.000010
231801, 0.000010
210400, 0.000010
203563, 0.000010
181993, 0.000010
192159, 0.000010
171012, 0.000011
8518, 0.000010
18451, 0.000010
23631, 0.000010
60151, 0.000010
61672, 0.000012
62548, 0.000010
67830, 0.000010
76809, 0.000018
77545, 0.000011
94956, 0.000010
105068, 0.000010
114210, 0.000010
120861, 0.000025
143245, 0.000006
152019, 0.000032
208209, 0.000006
262489, 0.000020
281007, 0.000023
58275, 0.000006
86482, 0.000006
10552, 0.000039
151259, 0.000040
169293, 0.000041
185199, 0.000044
213507, 0.000051
269099, 0.000043
280056, 0.000040
48332, 0.000051
42719, 0.000030
112157, 0.000052
16255, 0.000006
277157, 0.000010
197219, 0.000010
202545, 0.000010
159611, 0.000010
153062, 0.000010
157881, 0.000010
138453, 0.000006
113932, 0.000011
131457, 0.000010
112084, 0.000010
84210, 0.000010
76301, 0.000010
77391, 0.000010
75739, 0.000011
77228, 0.000010
36345, 0.000010
51231, 0.000011
34885, 0.000010
28609, 0.000010
25297, 0.000012
49912, 0.000006
130374, 0.000020
206741, 0.000002
106834, 0.000101
263263, 0.000010
270117, 0.000011
181946, 0.000010
29997, 0.000010
274368, 0.000010
232488, 0.000010
6049, 0.000002
11411, 0.000006
23360, 0.000051
31310, 0.000010
49744, 0.000010
63861, 0.000010
67362, 0.000011
74952, 0.000010
75116, 0.000010
84875, 0.000012
94349, 0.000011
105103, 0.000010
114772, 0.000010
120336, 0.000010
163412, 0.000010
195623, 0.000010
255362, 0.000006
171837, 0.000006
154495, 0.000025
178979, 0.000013
93409, 0.000048
177798, 0.000038
21333, 0.000016
25831, 0.000018
26982, 0.000009
52988, 0.000015
68778, 0.000009
97085, 0.000012
103357, 0.000012
123354, 0.000015
161377, 0.000015
166561, 0.000016
203726, 0.000011
214562, 0.000016
221745, 0.000013
226898, 0.000014
233983, 0.000020
237040, 0.000012
239093, 0.000013
243199, 0.000008
251128, 0.000009
260844, 0.000011
275150, 0.000013
278675, 0.000017
49714, 0.000011
88265, 0.000006
154593, 0.000011
158403, 0.000003
173098, 0.000011
186905, 0.000028
211923, 0.000006
269959, 0.000015
83203, 0.000013
51187, 0.000011
133551, 0.000004
139895, 0.000006
143075, 0.000006
215344, 0.000018
252737, 0.000013
83428, 0.000010
31736, 0.000006
126399, 0.000006
229848, 0.000003
267909, 0.000011
72671, 0.000014
249495, 0.000017
39798, 0.000013
175672, 0.000040
249216, 0.000036
134637, 0.000033
158957, 0.000012
144417, 0.000011
105019, 0.000006
202962, 0.000006
261500, 0.000003
166130, 0.000018
196984, 0.000053
73552, 0.000014
161295, 0.000008
230740, 0.000022
244664, 0.000020
257992, 0.000022
81, 0.000001
101615, 0.000001
6864, 0.000001
217875, 0.000003
102644, 0.000002
221865, 0.000004
28178, 0.000001
19591, 0.000002
30739, 0.000001
33619, 0.000001
217966, 0.000002
39336, 0.000001
39548, 0.000001
40256, 0.000001
235078, 0.000001
196439, 0.000001
114047, 0.000001
85285, 0.000001
62834, 0.000001
217712, 0.000001
149396, 0.000001
71707, 0.000001
49463, 0.000001
122905, 0.000002
239920, 0.000001
147436, 0.000001
52715, 0.000001
54826, 0.000001
58608, 0.000001
71810, 0.000005
69550, 0.000003
76768, 0.000001
85475, 0.000002
84340, 0.000001
238220, 0.000001
243693, 0.000001
102173, 0.000001
174522, 0.000002
252294, 0.000001
236764, 0.000002
127501, 0.000002
133555, 0.000001
134861, 0.000001
180261, 0.000001
273156, 0.000001
223238, 0.000001
257973, 0.000001
376, 0.000005
54130, 0.000018
278230, 0.000007
32638, 0.000005
245047, 0.000005
41338, 0.000009
44820, 0.000008
64134, 0.000007
128692, 0.000013
166432, 0.000010
14621, 0.000005
178461, 0.000006
144159, 0.000005
48613, 0.000005
270605, 0.000009
216190, 0.000011
139389, 0.000010
44570, 0.000009
33995, 0.000006
204069, 0.000006
169349, 0.000009
156375, 0.000005
86381, 0.000010
46095, 0.000002
56064, 0.000005
164969, 0.000008
276026, 0.000005
231376, 0.000005
228694, 0.000012
181895, 0.000008
137593, 0.000005
92381, 0.000010
129299, 0.000005
105217, 0.000007
98994, 0.000002
123280, 0.000007
142662, 0.000005
255850, 0.000005
189820, 0.000005
174780, 0.000005
172561, 0.000005
170867, 0.000005
257685, 0.000008
514, 0.000010
4095, 0.000010
9102, 0.000009
32607, 0.000008
79708, 0.000012
87318, 0.000005
90357, 0.000011
91134, 0.000009
121204, 0.000008
132472, 0.000010
133223, 0.000008
135759, 0.000008
202863, 0.000008
240020, 0.000012
241788, 0.000009
242181, 0.000008
270861, 0.000008
84125, 0.000003
35030, 0.000003
42003, 0.000014
64636, 0.000015
216163, 0.000011
179851, 0.000009
194801, 0.000011
188827, 0.000011
195316, 0.000011
76432, 0.000013
70762, 0.000013
69279, 0.000016
56465, 0.000011
267834, 0.000003
260687, 0.000003
246462, 0.000003
226545, 0.000003
140204, 0.000003
134958, 0.000003
38665, 0.000011
162309, 0.000013
5773, 0.000005
226056, 0.000012
255541, 0.000011
42015, 0.000003
264515, 0.000005
164091, 0.000007
84371, 0.000011
223778, 0.000008
225810, 0.000004
230728, 0.000005
31773, 0.000017
193117, 0.000015
65345, 0.000032
59273, 0.000015
87455, 0.000016
57735, 0.000007
95369, 0.000022
142444, 0.000020
108409, 0.000059
95012, 0.000016
245143, 0.000014
115908, 0.000006
158309, 0.000017
172063, 0.000007
256461, 0.000008
7901, 0.000003
244201, 0.000023
74445, 0.000023
187938, 0.000010
232814, 0.000005
204237, 0.000016
264254, 0.000016
20170, 0.000016
92969, 0.000015
266447, 0.000003
36971, 0.000016
39773, 0.000017
52679, 0.000016
273620, 0.000017
120610, 0.000016
71951, 0.000017
118571, 0.000001
86138, 0.000016
137658, 0.000017
166007, 0.000016
221246, 0.000016
269405, 0.000016
275209, 0.000016
35525, 0.000004
43991, 0.000011
265220, 0.000002
212071, 0.000004
264113, 0.000008
95264, 0.000004
113118, 0.000002
963, 0.000007
161153, 0.000011
73084, 0.000017
1754, 0.000008
229270, 0.000016
30725, 0.000004
231367, 0.000004
259422, 0.000007
273611, 0.000004
268653, 0.000005
266804, 0.000007
245842, 0.000008
153122, 0.000008
176022, 0.000004
105593, 0.000007
197452, 0.000008
175936, 0.000001
969, 0.000002
54834, 0.000007
2759, 0.000002
50377, 0.000002
50452, 0.000002
60361, 0.000002
107465, 0.000002
269538, 0.000002
270391, 0.000002
233844, 0.000002
181159, 0.000002
203570, 0.000002
161897, 0.000002
160214, 0.000002
144579, 0.000002
1084, 0.000005
176898, 0.000010
239705, 0.000005
1194, 0.000007
63859, 0.000018
199607, 0.000014
80700, 0.000003
36249, 0.000007
120124, 0.000005
120628, 0.000001
186423, 0.000006
278283, 0.000001
1203, 0.000005
276056, 0.000002
240759, 0.000004
125906, 0.000008
166782, 0.000007
26790, 0.000002
119942, 0.000005
124140, 0.000003
238454, 0.000002
167193, 0.000004
261457, 0.000002
28900, 0.000002
195865, 0.000018
20946, 0.000005
120407, 0.000002
41561, 0.000002
45425, 0.000009
220880, 0.000002
235651, 0.000019
247749, 0.000009
262577, 0.000002
84040, 0.000002
1245, 0.000002
3653, 0.000003
221477, 0.000003
24660, 0.000002
33443, 0.000002
79977, 0.000002
115849, 0.000002
148271, 0.000005
239816, 0.000002
165325, 0.000002
166695, 0.000002
213663, 0.000006
261718, 0.000002
232405, 0.000002
239022, 0.000002
249220, 0.000003
1535, 0.000002
84041, 0.000016
86638, 0.000012
171435, 0.000030
195705, 0.000013
268771, 0.000005
177767, 0.000005
215067, 0.000029
32337, 0.000009
219230, 0.000006
222854, 0.000019
151915, 0.000022
35279, 0.000008
99815, 0.000010
25121, 0.000007
265368, 0.000008
197593, 0.000004
80400, 0.000007
218872, 0.000007
175803, 0.000007
56944, 0.000009
126845, 0.000007
186505, 0.000012
140091, 0.000002
1746, 0.000002
260414, 0.000003
266835, 0.000004
176763, 0.000003
161435, 0.000002
8046, 0.000040
45313, 0.000008
112729, 0.000007
233594, 0.000004
24113, 0.000003
53493, 0.000001
13840, 0.000008
177174, 0.000002
249343, 0.000005
19745, 0.000009
239571, 0.000011
137927, 0.000010
119544, 0.000005
198251, 0.000003
27381, 0.000004
142498, 0.000007
269238, 0.000005
43977, 0.000010
197015, 0.000020
50525, 0.000004
211890, 0.000005
216537, 0.000004
247716, 0.000007
88495, 0.000007
256809, 0.000004
255291, 0.000012
268655, 0.000007
230705, 0.000007
185698, 0.000007
203973, 0.000009
141496, 0.000004
154651, 0.000007
137999, 0.000007
95158, 0.000009
238508, 0.000016
223355, 0.000007
198446, 0.000005
264784, 0.000009
115704, 0.000045
280548, 0.000017
19313, 0.000012
48912, 0.000015
52139, 0.000009
239035, 0.000004
143876, 0.000017
142114, 0.000020
65376, 0.000022
1898, 0.000005
214740, 0.000010
84734, 0.000004
31101, 0.000014
36109, 0.000006
59720, 0.000005
86132, 0.000005
144368, 0.000006
181164, 0.000006
274999, 0.000005
54479, 0.000010
217304, 0.000006
37716, 0.000015
47216, 0.000007
126797, 0.000003
233584, 0.000005
139856, 0.000007
122307, 0.000016
94729, 0.000004
69997, 0.000002
267160, 0.000002
62341, 0.000048
171337, 0.000017
134669, 0.000015
87619, 0.000019
209891, 0.000015
236045, 0.000013
119193, 0.000022
2423, 0.000002
86663, 0.000011
6317, 0.000006
26218, 0.000002
254897, 0.000002
215461, 0.000013
241315, 0.000002
186813, 0.000012
170230, 0.000002
60228, 0.000014
35578, 0.000002
197524, 0.000012
34712, 0.000013
210923, 0.000009
181155, 0.000009
192764, 0.000009
41638, 0.000012
214262, 0.000014
52567, 0.000013
190350, 0.000009
170554, 0.000013
236999, 0.000007
189902, 0.000007
96119, 0.000008
100776, 0.000007
214893, 0.000014
146250, 0.000012
125873, 0.000006
125385, 0.000008
198137, 0.000002
123490, 0.000005
202145, 0.000002
133114, 0.000005
147094, 0.000002
225325, 0.000011
156096, 0.000010
186231, 0.000005
2814, 0.000003
247695, 0.000003
231888, 0.000003
207021, 0.000003
180207, 0.000003
193143, 0.000003
181431, 0.000003
149519, 0.000003
138444, 0.000003
147318, 0.000001
45481, 0.000003
35650, 0.000003
6265, 0.000002
168365, 0.000004
211540, 0.000001
139007, 0.000003
36873, 0.000002
37147, 0.000002
50598, 0.000001
94911, 0.000001
172167, 0.000002
69919, 0.000002
91883, 0.000001
188613, 0.000016
232892, 0.000013
2816, 0.000002
141709, 0.000004
166527, 0.000002
237175, 0.000015
70308, 0.000002
71916, 0.000003
217405, 0.000006
98564, 0.000006
213949, 0.000002
2982, 0.000005
3081, 0.000005
62311, 0.000006
124691, 0.000004
136432, 0.000004
172255, 0.000009
205325, 0.000003
219997, 0.000004
83683, 0.000004
243473, 0.000004
197661, 0.000019
169816, 0.000023
110844, 0.000004
145465, 0.000004
187984, 0.000004
210742, 0.000005
197492, 0.000005
207461, 0.000002
215366, 0.000008
276419, 0.000007
3600, 0.000001
35971, 0.000007
38083, 0.000004
41453, 0.000004
45873, 0.000004
69662, 0.000006
80845, 0.000006
89289, 0.000004
92008, 0.000005
106132, 0.000005
125324, 0.000006
146837, 0.000004
165000, 0.000006
181831, 0.000004
195356, 0.000039
203081, 0.000004
245457, 0.000004
257979, 0.000004
275014, 0.000005
281799, 0.000005
19351, 0.000001
260811, 0.000001
249596, 0.000001
37887, 0.000001
43211, 0.000001
51745, 0.000006
197673, 0.000001
145349, 0.000001
156134, 0.000001
125664, 0.000013
76952, 0.000001
98596, 0.000001
122510, 0.000001
218376, 0.000001
127813, 0.000001
177191, 0.000001
262681, 0.000001
3816, 0.000002
116507, 0.000005
193742, 0.000007
34296, 0.000002
42671, 0.000002
75196, 0.000002
83737, 0.000002
88793, 0.000002
130555, 0.000002
135561, 0.000002
139839, 0.000002
165100, 0.000002
263501, 0.000002
264332, 0.000002
263901, 0.000002
245900, 0.000002
241237, 0.000002
174145, 0.000002
264847, 0.000002
207090, 0.000002
183344, 0.000209
213983, 0.000011
109005, 0.000002
178863, 0.000004
221742, 0.000025
118690, 0.000001
184687, 0.000016
207480, 0.000004
27641, 0.000005
110497, 0.000004
86630, 0.000004
109211, 0.000005
236449, 0.000005
4486, 0.000002
23116, 0.000004
88409, 0.000002
155447, 0.000002
229726, 0.000002
186227, 0.000002
134503, 0.000003
92723, 0.000002
56310, 0.000002
85383, 0.000002
5033, 0.000003
7546, 0.000002
204488, 0.000002
217687, 0.000005
12493, 0.000002
19917, 0.000002
35055, 0.000002
197963, 0.000005
46562, 0.000002
241959, 0.000002
217735, 0.000002
195572, 0.000002
173430, 0.000002
107134, 0.000002
111073, 0.000002
56120, 0.000002
64586, 0.000002
254861, 0.000001
166954, 0.000001
165239, 0.000002
88028, 0.000002
71360, 0.000002
93025, 0.000002
191023, 0.000002
166511, 0.000002
123641, 0.000002
219759, 0.000002
123921, 0.000002
130611, 0.000002
245753, 0.000002
213733, 0.000002
188599, 0.000001
177960, 0.000001
179030, 0.000002
185765, 0.000001
204953, 0.000002
246763, 0.000002
250415, 0.000002
5298, 0.000003
260328, 0.000010
265669, 0.000005
68555, 0.000002
158866, 0.000004
50889, 0.000002
114076, 0.000005
228106, 0.000004
226874, 0.000004
267479, 0.000004
5690, 0.000004
95713, 0.000012
256146, 0.000003
122329, 0.000003
5691, 0.000003
134558, 0.000037
233163, 0.000045
260769, 0.000011
7384, 0.000003
15704, 0.000003
15820, 0.000004
20769, 0.000004
269745, 0.000007
171278, 0.000014
235241, 0.000018
33096, 0.000007
50059, 0.000003
150697, 0.000007
83687, 0.000005
144098, 0.000007
260192, 0.000007
217698, 0.000007
196953, 0.000007
257286, 0.000010
203603, 0.000008
214765, 0.000007
213896, 0.000004
217971, 0.000005
274543, 0.000003
263277, 0.000003
87654, 0.000026
104965, 0.000024
23680, 0.000005
78085, 0.000012
212711, 0.000020
192872, 0.000018
139469, 0.000020
91304, 0.000021
169557, 0.000004
6221, 0.000003
48969, 0.000009
176823, 0.000003
38737, 0.000003
142787, 0.000003
98264, 0.000001
6641, 0.000001
230913, 0.000001
14307, 0.000002
16312, 0.000001
229547, 0.000001
24639, 0.000001
131061, 0.000001
70675, 0.000001
38721, 0.000001
142102, 0.000001
49508, 0.000001
58722, 0.000001
255841, 0.000001
214327, 0.000001
87421, 0.000001
235183, 0.000001
247961, 0.000001
267216, 0.000001
137628, 0.000001
235786, 0.000001
157503, 0.000001
247626, 0.000001
168956, 0.000002
271787, 0.000001
6764, 0.000001
156400, 0.000009
15413, 0.000002
245545, 0.000002
30088, 0.000002
103832, 0.000001
35435, 0.000001
273102, 0.000001
119511, 0.000001
65803, 0.000001
53949, 0.000001
51616, 0.000001
158364, 0.000001
120277, 0.000001
111485, 0.000001
62769, 0.000001
63699, 0.000001
182132, 0.000001
189771, 0.000001
82138, 0.000001
249059, 0.000001
131979, 0.000001
83098, 0.000001
87384, 0.000001
254335, 0.000001
126913, 0.000002
276705, 0.000001
199471, 0.000001
175815, 0.000001
108017, 0.000001
125022, 0.000001
269653, 0.000001
131392, 0.000002
276298, 0.000001
144850, 0.000002
157130, 0.000001
209294, 0.000001
103484, 0.000001
80789, 0.000002
39352, 0.000001
205841, 0.000001
24843, 0.000019
250966, 0.000001
18824, 0.000001
23486, 0.000003
26483, 0.000001
252812, 0.000002
65490, 0.000005
98196, 0.000003
192630, 0.000003
62310, 0.000002
62683, 0.000001
64743, 0.000001
79418, 0.000002
80756, 0.000002
174968, 0.000003
139451, 0.000002
183322, 0.000003
167702, 0.000001
183479, 0.000001
223159, 0.000003
6897, 0.000009
114241, 0.000018
31802, 0.000009
45010, 0.000008
79276, 0.000009
252706, 0.000008
147858, 0.000008
125144, 0.000009
263737, 0.000009
231622, 0.000009
134698, 0.000019
48080, 0.000008
119074, 0.000016
87508, 0.000004
93008, 0.000004
46172, 0.000006
73732, 0.000014
76774, 0.000002
249678, 0.000002
96621, 0.000003
174966, 0.000002
272187, 0.000002
42462, 0.000018
164088, 0.000001
76250, 0.000041
103519, 0.000067
7611, 0.000003
234635, 0.000011
15468, 0.000003
89745, 0.000003
96915, 0.000004
108304, 0.000003
115070, 0.000003
125439, 0.000003
266367, 0.000003
241637, 0.000003
255459, 0.000012
188329, 0.000010
10565, 0.000003
60036, 0.000038
80436, 0.000006
276166, 0.000001
241195, 0.000001
231587, 0.000003
208331, 0.000001
245943, 0.000006
238961, 0.000004
273682, 0.000006
189856, 0.000048
170855, 0.000009
178969, 0.000005
103642, 0.000024
219217, 0.000002
132157, 0.000027
214583, 0.000006
247980, 0.000015
182567, 0.000022
